"RELATEDRESOURCEID","RELATEDRESOURCETYPE","RELATEDRESOURCETYPEIRI","RELATEDRESOURCETYPEVOCABULARY","RELATIONSHIPACCORDINGTO","RELATIONSHIPACCORDINGTOID","RELATIONSHIPEFFECTIVEDATE","RELATIONSHIPID","RELATIONSHIPORDER","RELATIONSHIPREMARKS","RELATIONSHIPTYPE","RELATIONSHIPTYPEIRI","RELATIONSHIPTYPEVOCABULARY","SUBJECTRESOURCEID","SUBJECTRESOURCETYPE","SUBJECTRESOURCETYPEIRI","SUBJECTRESOURCETYPEVOCABULARY"
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:18 CET 2025","-1372057993","","","hasSourceSystemID","","","https://doi.org/TEST/ZZQ-56H-KJQ","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:18 CET 2025","63745064","","","hasFDOType","","","https://doi.org/TEST/ZZQ-56H-KJQ","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.985141","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:18 CET 2025","1742315366","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZQ-56H-KJQ","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/BK27W","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 09:55:47 CET 2025","-90660615","","","hasCOLID","","","https://doi.org/TEST/ZZQ-56H-KJQ","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 10:49:12 CET 2025","412944475","","","hasOrganisationID","","","https://doi.org/TEST/ZZQ-50D-Z45","MaterialEntity","",""
"https://hdl.handle.net/TEST/CPX-0AF-717","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 10:49:12 CET 2025","-1929224971","","","hasSourceSystemID","","","https://doi.org/TEST/ZZQ-50D-Z45","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 10:49:12 CET 2025","-1390904249","","","hasFDOType","","","https://doi.org/TEST/ZZQ-50D-Z45","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.V.OL.105.2","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 10:49:12 CET 2025","394228112","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZQ-50D-Z45","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/73273","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Thu Jan 30 10:53:05 CET 2025","-516071257","","","hasCOLID","","","https://doi.org/TEST/ZZQ-50D-Z45","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 10:49:09 CET 2025","-1494451119","","","hasOrganisationID","","","https://doi.org/TEST/ZZQ-4G1-DWW","MaterialEntity","",""
"https://hdl.handle.net/TEST/CPX-0AF-717","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 10:49:09 CET 2025","458346731","","","hasSourceSystemID","","","https://doi.org/TEST/ZZQ-4G1-DWW","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 10:49:09 CET 2025","996667453","","","hasFDOType","","","https://doi.org/TEST/ZZQ-4G1-DWW","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.V.POL.2156.2","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 10:49:09 CET 2025","-1810236966","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZQ-4G1-DWW","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/3CFDB","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Thu Jan 30 10:53:46 CET 2025","-1966835412","","","hasCOLID","","","https://doi.org/TEST/ZZQ-4G1-DWW","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:49:43 CET 2025","1350420749","","","hasOrganisationID","","","https://doi.org/TEST/ZZQ-4AW-B33","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:49:43 CET 2025","-1889231032","","","hasSourceSystemID","","","https://doi.org/TEST/ZZQ-4AW-B33","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:49:43 CET 2025","-453427975","","","hasFDOType","","","https://doi.org/TEST/ZZQ-4AW-B33","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1172551","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:49:43 CET 2025","-713172970","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZQ-4AW-B33","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/6HYL","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 09:49:49 CET 2025","-871525197","","","hasCOLID","","","https://doi.org/TEST/ZZQ-4AW-B33","MaterialEntity","",""
"https://doi.org/TEST/H2P-5MJ-77Q","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Tue Jan 28 12:28:47 CET 2025","912488367","","","hasDigitalMedia","","","https://doi.org/TEST/ZZQ-4AW-B33","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:57:34 CET 2025","-1332881945","","","hasOrganisationID","","","https://doi.org/TEST/ZZQ-3QQ-WW2","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:57:34 CET 2025","-277566430","","","hasSourceSystemID","","","https://doi.org/TEST/ZZQ-3QQ-WW2","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:57:34 CET 2025","1158236627","","","hasFDOType","","","https://doi.org/TEST/ZZQ-3QQ-WW2","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1347029","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:57:34 CET 2025","-166192348","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZQ-3QQ-WW2","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/BJ5MJ","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 11:05:44 CET 2025","988963235","","","hasCOLID","","","https://doi.org/TEST/ZZQ-3QQ-WW2","MaterialEntity","",""
"https://doi.org/TEST/QHN-5BJ-NZP","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Tue Jan 28 14:15:34 CET 2025","-1611547721","","","hasDigitalMedia","","","https://doi.org/TEST/ZZQ-3QQ-WW2","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:57:02 CET 2025","-1759777218","","","hasOrganisationID","","","https://doi.org/TEST/ZZQ-2N9-4DZ","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:57:02 CET 2025","-704461703","","","hasSourceSystemID","","","https://doi.org/TEST/ZZQ-2N9-4DZ","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:57:02 CET 2025","731341354","","","hasFDOType","","","https://doi.org/TEST/ZZQ-2N9-4DZ","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.648419","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:57:02 CET 2025","502860753","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZQ-2N9-4DZ","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/4Z255","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 11:04:39 CET 2025","259834174","","","hasCOLID","","","https://doi.org/TEST/ZZQ-2N9-4DZ","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:58 CET 2025","117595904","","","hasOrganisationID","","","https://doi.org/TEST/ZZQ-1Y7-768","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:58 CET 2025","1172911419","","","hasSourceSystemID","","","https://doi.org/TEST/ZZQ-1Y7-768","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:58 CET 2025","-1686252820","","","hasFDOType","","","https://doi.org/TEST/ZZQ-1Y7-768","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.939488","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:58 CET 2025","2118364593","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZQ-1Y7-768","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/BJ98W","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 10:41:01 CET 2025","1113226744","","","hasCOLID","","","https://doi.org/TEST/ZZQ-1Y7-768","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:04 CET 2025","-1103043061","","","hasOrganisationID","","","https://doi.org/TEST/ZZQ-0V6-XR1","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:04 CET 2025","-47727546","","","hasSourceSystemID","","","https://doi.org/TEST/ZZQ-0V6-XR1","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:04 CET 2025","1388075511","","","hasFDOType","","","https://doi.org/TEST/ZZQ-0V6-XR1","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.5146371","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:04 CET 2025","-1998825926","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZQ-0V6-XR1","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/4BPG7","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 09:55:44 CET 2025","-1082757997","","","hasCOLID","","","https://doi.org/TEST/ZZQ-0V6-XR1","MaterialEntity","",""
"https://doi.org/TEST/FVE-83T-BT1","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Tue Jan 28 12:41:19 CET 2025","1197335060","","","hasDigitalMedia","","","https://doi.org/TEST/ZZQ-0V6-XR1","MaterialEntity","",""
"https://doi.org/TEST/WEK-ETJ-BT8","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Tue Jan 28 12:41:19 CET 2025","-1674961321","","","hasDigitalMedia","","","https://doi.org/TEST/ZZQ-0V6-XR1","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:40 CET 2025","1054887087","","","hasOrganisationID","","","https://doi.org/TEST/ZZP-YC9-CJL","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:40 CET 2025","2110202602","","","hasSourceSystemID","","","https://doi.org/TEST/ZZP-YC9-CJL","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:40 CET 2025","-748961637","","","hasFDOType","","","https://doi.org/TEST/ZZP-YC9-CJL","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.1083808","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:40 CET 2025","-1023666829","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZP-YC9-CJL","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/3J6CK","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 10:03:52 CET 2025","1231696702","","","hasCOLID","","","https://doi.org/TEST/ZZP-YC9-CJL","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:42 CET 2025","-473064918","","","hasOrganisationID","","","https://doi.org/TEST/ZZP-XC8-QHG","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:42 CET 2025","582250597","","","hasSourceSystemID","","","https://doi.org/TEST/ZZP-XC8-QHG","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:42 CET 2025","2018053654","","","hasFDOType","","","https://doi.org/TEST/ZZP-XC8-QHG","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.1556621","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:42 CET 2025","1452468684","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZP-XC8-QHG","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/BJ5MJ","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 10:05:29 CET 2025","1666279728","","","hasCOLID","","","https://doi.org/TEST/ZZP-XC8-QHG","MaterialEntity","",""
"https://doi.org/TEST/CSR-KTX-NR5","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Tue Jan 28 13:24:14 CET 2025","1559183283","","","hasDigitalMedia","","","https://doi.org/TEST/ZZP-XC8-QHG","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:51:54 CET 2025","1889469267","","","hasOrganisationID","","","https://doi.org/TEST/ZZP-VKS-BDB","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:51:54 CET 2025","-1350182514","","","hasSourceSystemID","","","https://doi.org/TEST/ZZP-VKS-BDB","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:51:54 CET 2025","85620543","","","hasFDOType","","","https://doi.org/TEST/ZZP-VKS-BDB","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.1141856","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:51:54 CET 2025","819091929","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZP-VKS-BDB","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/3CYGR","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 10:15:29 CET 2025","1610448636","","","hasCOLID","","","https://doi.org/TEST/ZZP-VKS-BDB","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:46 CET 2025","-1244673970","","","hasOrganisationID","","","https://doi.org/TEST/ZZP-R7F-QTF","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:46 CET 2025","-189358455","","","hasSourceSystemID","","","https://doi.org/TEST/ZZP-R7F-QTF","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:46 CET 2025","1246444602","","","hasFDOType","","","https://doi.org/TEST/ZZP-R7F-QTF","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.1337530","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:46 CET 2025","-1306732764","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZP-R7F-QTF","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/BJ5MJ","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 10:39:17 CET 2025","966450853","","","hasCOLID","","","https://doi.org/TEST/ZZP-R7F-QTF","MaterialEntity","",""
"https://doi.org/TEST/PSA-AXH-T2D","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Tue Jan 28 14:05:13 CET 2025","-314068116","","","hasDigitalMedia","","","https://doi.org/TEST/ZZP-R7F-QTF","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:54:41 CET 2025","-794537793","","","hasOrganisationID","","","https://doi.org/TEST/ZZP-NQR-0ZV","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:54:41 CET 2025","260777722","","","hasSourceSystemID","","","https://doi.org/TEST/ZZP-NQR-0ZV","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:54:41 CET 2025","1696580779","","","hasFDOType","","","https://doi.org/TEST/ZZP-NQR-0ZV","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.322791","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:54:41 CET 2025","-193018816","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZP-NQR-0ZV","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/4CKLC","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 10:48:27 CET 2025","188222436","","","hasCOLID","","","https://doi.org/TEST/ZZP-NQR-0ZV","MaterialEntity","",""
"https://doi.org/TEST/XQ5-H12-1ZY","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Tue Jan 28 14:07:06 CET 2025","1750103685","","","hasDigitalMedia","","","https://doi.org/TEST/ZZP-NQR-0ZV","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 15:00:04 CET 2025","-8927108","","","hasOrganisationID","","","https://doi.org/TEST/ZZP-GPN-Z3Y","MaterialEntity","",""
"https://hdl.handle.net/TEST/1ZJ-921-RG0","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 15:00:04 CET 2025","-8852501","","","hasSourceSystemID","","","https://doi.org/TEST/ZZP-GPN-Z3Y","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 15:00:04 CET 2025","-1812775832","","","hasFDOType","","","https://doi.org/TEST/ZZP-GPN-Z3Y","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.CRUS.F.101137","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 15:00:04 CET 2025","-1678517006","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZP-GPN-Z3Y","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/6N7DK","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Thu Jan 30 15:03:40 CET 2025","758738486","","","hasCOLID","","","https://doi.org/TEST/ZZP-GPN-Z3Y","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 10:48:56 CET 2025","-2054743986","","","hasOrganisationID","","","https://doi.org/TEST/ZZP-F3F-RKC","MaterialEntity","",""
"https://hdl.handle.net/TEST/CPX-0AF-717","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 10:48:56 CET 2025","-101946136","","","hasSourceSystemID","","","https://doi.org/TEST/ZZP-F3F-RKC","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 10:48:56 CET 2025","436374586","","","hasFDOType","","","https://doi.org/TEST/ZZP-F3F-RKC","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.V.PL.6322","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 10:48:56 CET 2025","1111531925","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZP-F3F-RKC","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/6DPB9","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Thu Jan 30 10:53:02 CET 2025","-1055492181","","","hasCOLID","","","https://doi.org/TEST/ZZP-F3F-RKC","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 14:55:35 CET 2025","-515483201","","","hasOrganisationID","","","https://doi.org/TEST/ZZP-E1M-7DS","MaterialEntity","",""
"https://hdl.handle.net/TEST/1ZJ-921-RG0","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 14:55:35 CET 2025","-515408594","","","hasSourceSystemID","","","https://doi.org/TEST/ZZP-E1M-7DS","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 14:55:35 CET 2025","1975635371","","","hasFDOType","","","https://doi.org/TEST/ZZP-E1M-7DS","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.CRUS.D.21947","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 14:55:35 CET 2025","-45680190","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZP-E1M-7DS","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/9CZ4Z","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Thu Jan 30 14:57:25 CET 2025","1788918459","","","hasCOLID","","","https://doi.org/TEST/ZZP-E1M-7DS","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:56:55 CET 2025","-54291925","","","hasOrganisationID","","","https://doi.org/TEST/ZZP-5J9-EDE","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:56:55 CET 2025","1001023590","","","hasSourceSystemID","","","https://doi.org/TEST/ZZP-5J9-EDE","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:56:55 CET 2025","-1858140649","","","hasFDOType","","","https://doi.org/TEST/ZZP-5J9-EDE","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.997110","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:56:55 CET 2025","1721894867","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZP-5J9-EDE","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/BJ5MJ","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 11:09:29 CET 2025","1359223606","","","hasCOLID","","","https://doi.org/TEST/ZZP-5J9-EDE","MaterialEntity","",""
"https://doi.org/TEST/1HT-63F-73H","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Tue Jan 28 14:18:41 CET 2025","1188292774","","","hasDigitalMedia","","","https://doi.org/TEST/ZZP-5J9-EDE","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 14:58:47 CET 2025","283442746","","","hasOrganisationID","","","https://doi.org/TEST/ZZP-384-P1V","MaterialEntity","",""
"https://hdl.handle.net/TEST/1ZJ-921-RG0","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 14:58:47 CET 2025","283517353","","","hasSourceSystemID","","","https://doi.org/TEST/ZZP-384-P1V","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 14:58:47 CET 2025","-1520405978","","","hasFDOType","","","https://doi.org/TEST/ZZP-384-P1V","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.CRUS.D.42410","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 14:58:47 CET 2025","531594853","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZP-384-P1V","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/8VK7B","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Thu Jan 30 15:05:59 CET 2025","1715553697","","","hasCOLID","","","https://doi.org/TEST/ZZP-384-P1V","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:55:32 CET 2025","-1975270989","","","hasOrganisationID","","","https://doi.org/TEST/ZZP-2V5-6M8","MaterialEntity","",""
