eventID	assertionID	assertionType	assertionTypeIRI	assertionValue	assertionValueIRI	assertionValueNumeric	assertionUnit	assertionUnitIRI	assertionProtocols	assertionProtocolID
BROKE_WEST_RMT_097	BROKE_WEST_RMT_097_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			34.188108533	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_098	BROKE_WEST_RMT_098_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			34.081946798	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_099	BROKE_WEST_RMT_099_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			33.810405938	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_100	BROKE_WEST_RMT_100_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			33.85500389	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_101	BROKE_WEST_RMT_101_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			34.083464474	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_102	BROKE_WEST_RMT_102_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			34.054644213	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_103	BROKE_WEST_RMT_103_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			34.087958701	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_104	BROKE_WEST_RMT_104_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			34.071884402	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_105	BROKE_WEST_RMT_105_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			34.119358494	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_106	BROKE_WEST_RMT_106_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			33.741888997	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_107	BROKE_WEST_RMT_107_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			33.640493727	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_108	BROKE_WEST_RMT_108_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			34.006664564	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_109	BROKE_WEST_RMT_109_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			34.476330217	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_110	BROKE_WEST_RMT_110_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			34.095220187	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_111	BROKE_WEST_RMT_111_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			33.715580066	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_112	BROKE_WEST_RMT_112_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			34.042667803	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_113	BROKE_WEST_RMT_113_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			33.627861868	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_114	BROKE_WEST_RMT_114_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			34.095737098	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_115	BROKE_WEST_RMT_115_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			34.14135745	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_116	BROKE_WEST_RMT_116_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			34.127226728	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_117	BROKE_WEST_RMT_117_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			34.006739085	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_118	BROKE_WEST_RMT_118_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			33.939066524	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_119	BROKE_WEST_RMT_119_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			33.952100763	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_120	BROKE_WEST_RMT_120_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			33.961491194	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_121	BROKE_WEST_RMT_121_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			33.687544409	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_122	BROKE_WEST_RMT_122_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			33.945831651	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_123	BROKE_WEST_RMT_123_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			33.032557778	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_124	BROKE_WEST_RMT_124_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			33.768529885	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_125	BROKE_WEST_RMT_125_sal	Average Salinity	http://vocab.nerc.ac.uk/collection/P01/current/SSAMP001			33.405621463	PSU	http://vocab.nerc.ac.uk/collection/P06/current/UUUU/	CTD	ctd
BROKE_WEST_RMT_001	BROKE_WEST_RMT_001_Average Conductivity	Average Conductivity				26.9399718			CTD	ctd
BROKE_WEST_RMT_002	BROKE_WEST_RMT_002_Average Conductivity	Average Conductivity				28.853141223			CTD	ctd
BROKE_WEST_RMT_003	BROKE_WEST_RMT_003_Average Conductivity	Average Conductivity				28.815801058			CTD	ctd
BROKE_WEST_RMT_004	BROKE_WEST_RMT_004_Average Conductivity	Average Conductivity				27.916237069			CTD	ctd
BROKE_WEST_RMT_005	BROKE_WEST_RMT_005_Average Conductivity	Average Conductivity				28.060509892			CTD	ctd
BROKE_WEST_RMT_006	BROKE_WEST_RMT_006_Average Conductivity	Average Conductivity				27.068347093			CTD	ctd
BROKE_WEST_RMT_007	BROKE_WEST_RMT_007_Average Conductivity	Average Conductivity				27.987598256			CTD	ctd
BROKE_WEST_RMT_008	BROKE_WEST_RMT_008_Average Conductivity	Average Conductivity				28.016027887			CTD	ctd
BROKE_WEST_RMT_009	BROKE_WEST_RMT_009_Average Conductivity	Average Conductivity				27.263102027			CTD	ctd
BROKE_WEST_RMT_010	BROKE_WEST_RMT_010_Average Conductivity	Average Conductivity				27.265974764			CTD	ctd
BROKE_WEST_RMT_011	BROKE_WEST_RMT_011_Average Conductivity	Average Conductivity				27.281095665			CTD	ctd
BROKE_WEST_RMT_012	BROKE_WEST_RMT_012_Average Conductivity	Average Conductivity				26.632906711			CTD	ctd
BROKE_WEST_RMT_013	BROKE_WEST_RMT_013_Average Conductivity	Average Conductivity				27.11462514			CTD	ctd
BROKE_WEST_RMT_014	BROKE_WEST_RMT_014_Average Conductivity	Average Conductivity				26.693272574			CTD	ctd
BROKE_WEST_RMT_015	BROKE_WEST_RMT_015_Average Conductivity	Average Conductivity				27.020702632			CTD	ctd
BROKE_WEST_RMT_016	BROKE_WEST_RMT_016_Average Conductivity	Average Conductivity				26.996864417			CTD	ctd
BROKE_WEST_RMT_017	BROKE_WEST_RMT_017_Average Conductivity	Average Conductivity				27.024996333			CTD	ctd
BROKE_WEST_RMT_018	BROKE_WEST_RMT_018_Average Conductivity	Average Conductivity				27.091036695			CTD	ctd
BROKE_WEST_RMT_019	BROKE_WEST_RMT_019_Average Conductivity	Average Conductivity				27.272409236			CTD	ctd
BROKE_WEST_RMT_020	BROKE_WEST_RMT_020_Average Conductivity	Average Conductivity				27.258193617			CTD	ctd
BROKE_WEST_RMT_021	BROKE_WEST_RMT_021_Average Conductivity	Average Conductivity				27.007221603			CTD	ctd
BROKE_WEST_RMT_022	BROKE_WEST_RMT_022_Average Conductivity	Average Conductivity				26.900427762			CTD	ctd
BROKE_WEST_RMT_023	BROKE_WEST_RMT_023_Average Conductivity	Average Conductivity				26.938398294			CTD	ctd
BROKE_WEST_RMT_024	BROKE_WEST_RMT_024_Average Conductivity	Average Conductivity				27.069549143			CTD	ctd
BROKE_WEST_RMT_025	BROKE_WEST_RMT_025_Average Conductivity	Average Conductivity				27.078528144			CTD	ctd
BROKE_WEST_RMT_026	BROKE_WEST_RMT_026_Average Conductivity	Average Conductivity				27.017985714			CTD	ctd
BROKE_WEST_RMT_027	BROKE_WEST_RMT_027_Average Conductivity	Average Conductivity				27.190120779			CTD	ctd
BROKE_WEST_RMT_028	BROKE_WEST_RMT_028_Average Conductivity	Average Conductivity				27.162375397			CTD	ctd
BROKE_WEST_RMT_029	BROKE_WEST_RMT_029_Average Conductivity	Average Conductivity				29.049793077			CTD	ctd
BROKE_WEST_RMT_030	BROKE_WEST_RMT_030_Average Conductivity	Average Conductivity				28.442531099			CTD	ctd
BROKE_WEST_RMT_031	BROKE_WEST_RMT_031_Average Conductivity	Average Conductivity				28.380154601			CTD	ctd
BROKE_WEST_RMT_032	BROKE_WEST_RMT_032_Average Conductivity	Average Conductivity				26.926529739			CTD	ctd
BROKE_WEST_RMT_033	BROKE_WEST_RMT_033_Average Conductivity	Average Conductivity				27.280781295			CTD	ctd
BROKE_WEST_RMT_034	BROKE_WEST_RMT_034_Average Conductivity	Average Conductivity				28.743311838			CTD	ctd
BROKE_WEST_RMT_035	BROKE_WEST_RMT_035_Average Conductivity	Average Conductivity				28.687784197			CTD	ctd
BROKE_WEST_RMT_036	BROKE_WEST_RMT_036_Average Conductivity	Average Conductivity				27.114889493			CTD	ctd
BROKE_WEST_RMT_037	BROKE_WEST_RMT_037_Average Conductivity	Average Conductivity				29.189832465			CTD	ctd
BROKE_WEST_RMT_038	BROKE_WEST_RMT_038_Average Conductivity	Average Conductivity				29.078941235			CTD	ctd
BROKE_WEST_RMT_039	BROKE_WEST_RMT_039_Average Conductivity	Average Conductivity				27.358665933			CTD	ctd
BROKE_WEST_RMT_040	BROKE_WEST_RMT_040_Average Conductivity	Average Conductivity				26.734490116			CTD	ctd
BROKE_WEST_RMT_041	BROKE_WEST_RMT_041_Average Conductivity	Average Conductivity				26.833577117			CTD	ctd
BROKE_WEST_RMT_042	BROKE_WEST_RMT_042_Average Conductivity	Average Conductivity				26.991528431			CTD	ctd
BROKE_WEST_RMT_043	BROKE_WEST_RMT_043_Average Conductivity	Average Conductivity				26.938262878			CTD	ctd
BROKE_WEST_RMT_044	BROKE_WEST_RMT_044_Average Conductivity	Average Conductivity				26.946995464			CTD	ctd
BROKE_WEST_RMT_045	BROKE_WEST_RMT_045_Average Conductivity	Average Conductivity				27.440511588			CTD	ctd
BROKE_WEST_RMT_046	BROKE_WEST_RMT_046_Average Conductivity	Average Conductivity				29.193912109			CTD	ctd
BROKE_WEST_RMT_047	BROKE_WEST_RMT_047_Average Conductivity	Average Conductivity				29.098426616			CTD	ctd
BROKE_WEST_RMT_048	BROKE_WEST_RMT_048_Average Conductivity	Average Conductivity				28.932010435			CTD	ctd
BROKE_WEST_RMT_049	BROKE_WEST_RMT_049_Average Conductivity	Average Conductivity				26.958889474			CTD	ctd
BROKE_WEST_RMT_050	BROKE_WEST_RMT_050_Average Conductivity	Average Conductivity				28.597782756			CTD	ctd
BROKE_WEST_RMT_051	BROKE_WEST_RMT_051_Average Conductivity	Average Conductivity				28.622134917			CTD	ctd
BROKE_WEST_RMT_052	BROKE_WEST_RMT_052_Average Conductivity	Average Conductivity				27.404145418			CTD	ctd
BROKE_WEST_RMT_053	BROKE_WEST_RMT_053_Average Conductivity	Average Conductivity				27.303117685			CTD	ctd
BROKE_WEST_RMT_054	BROKE_WEST_RMT_054_Average Conductivity	Average Conductivity				27.319527768			CTD	ctd
BROKE_WEST_RMT_055	BROKE_WEST_RMT_055_Average Conductivity	Average Conductivity				27.362915297			CTD	ctd
BROKE_WEST_RMT_056	BROKE_WEST_RMT_056_Average Conductivity	Average Conductivity				27.473435249			CTD	ctd
BROKE_WEST_RMT_057	BROKE_WEST_RMT_057_Average Conductivity	Average Conductivity				27.321371338			CTD	ctd
BROKE_WEST_RMT_058	BROKE_WEST_RMT_058_Average Conductivity	Average Conductivity				27.888720408			CTD	ctd
BROKE_WEST_RMT_059	BROKE_WEST_RMT_059_Average Conductivity	Average Conductivity				27.318813223			CTD	ctd
BROKE_WEST_RMT_060	BROKE_WEST_RMT_060_Average Conductivity	Average Conductivity				27.004166135			CTD	ctd
BROKE_WEST_RMT_061	BROKE_WEST_RMT_061_Average Conductivity	Average Conductivity				28.840138562			CTD	ctd
BROKE_WEST_RMT_062	BROKE_WEST_RMT_062_Average Conductivity	Average Conductivity				27.035128814			CTD	ctd
BROKE_WEST_RMT_063	BROKE_WEST_RMT_063_Average Conductivity	Average Conductivity				28.459343671			CTD	ctd
BROKE_WEST_RMT_064	BROKE_WEST_RMT_064_Average Conductivity	Average Conductivity				28.678887004			CTD	ctd
BROKE_WEST_RMT_065	BROKE_WEST_RMT_065_Average Conductivity	Average Conductivity				26.975841699			CTD	ctd
BROKE_WEST_RMT_066	BROKE_WEST_RMT_066_Average Conductivity	Average Conductivity				28.749725229			CTD	ctd
BROKE_WEST_RMT_067	BROKE_WEST_RMT_067_Average Conductivity	Average Conductivity				28.330704647			CTD	ctd
BROKE_WEST_RMT_068	BROKE_WEST_RMT_068_Average Conductivity	Average Conductivity				28.472419294			CTD	ctd
BROKE_WEST_RMT_069	BROKE_WEST_RMT_069_Average Conductivity	Average Conductivity				28.945687394			CTD	ctd
BROKE_WEST_RMT_070	BROKE_WEST_RMT_070_Average Conductivity	Average Conductivity				28.372648261			CTD	ctd
BROKE_WEST_RMT_071	BROKE_WEST_RMT_071_Average Conductivity	Average Conductivity				28.463073258			CTD	ctd
BROKE_WEST_RMT_072	BROKE_WEST_RMT_072_Average Conductivity	Average Conductivity				28.958669002			CTD	ctd
BROKE_WEST_RMT_073	BROKE_WEST_RMT_073_Average Conductivity	Average Conductivity				28.34725485			CTD	ctd
BROKE_WEST_RMT_074	BROKE_WEST_RMT_074_Average Conductivity	Average Conductivity				28.251062534			CTD	ctd
BROKE_WEST_RMT_075	BROKE_WEST_RMT_075_Average Conductivity	Average Conductivity				27.003717188			CTD	ctd
BROKE_WEST_RMT_076	BROKE_WEST_RMT_076_Average Conductivity	Average Conductivity				27.354863			CTD	ctd
BROKE_WEST_RMT_077	BROKE_WEST_RMT_077_Average Conductivity	Average Conductivity				27.363770222			CTD	ctd
BROKE_WEST_RMT_078	BROKE_WEST_RMT_078_Average Conductivity	Average Conductivity				27.274550787			CTD	ctd
BROKE_WEST_RMT_079	BROKE_WEST_RMT_079_Average Conductivity	Average Conductivity				27.488493854			CTD	ctd
BROKE_WEST_RMT_080	BROKE_WEST_RMT_080_Average Conductivity	Average Conductivity				27.145447599			CTD	ctd
BROKE_WEST_RMT_081	BROKE_WEST_RMT_081_Average Conductivity	Average Conductivity				27.089547564			CTD	ctd
BROKE_WEST_RMT_082	BROKE_WEST_RMT_082_Average Conductivity	Average Conductivity				28.190468889			CTD	ctd
BROKE_WEST_RMT_083	BROKE_WEST_RMT_083_Average Conductivity	Average Conductivity				28.126083784			CTD	ctd
BROKE_WEST_RMT_084	BROKE_WEST_RMT_084_Average Conductivity	Average Conductivity				28.144932604			CTD	ctd
BROKE_WEST_RMT_085	BROKE_WEST_RMT_085_Average Conductivity	Average Conductivity				28.188878386			CTD	ctd
BROKE_WEST_RMT_086	BROKE_WEST_RMT_086_Average Conductivity	Average Conductivity				30.296087642			CTD	ctd
BROKE_WEST_RMT_087	BROKE_WEST_RMT_087_Average Conductivity	Average Conductivity				28.635580635			CTD	ctd
BROKE_WEST_RMT_088	BROKE_WEST_RMT_088_Average Conductivity	Average Conductivity				28.061234084			CTD	ctd
BROKE_WEST_RMT_089	BROKE_WEST_RMT_089_Average Conductivity	Average Conductivity				30.156021243			CTD	ctd
BROKE_WEST_RMT_091	BROKE_WEST_RMT_091_Average Conductivity	Average Conductivity				27.412100965			CTD	ctd
BROKE_WEST_RMT_092	BROKE_WEST_RMT_092_Average Conductivity	Average Conductivity				28.319855049			CTD	ctd
BROKE_WEST_RMT_093	BROKE_WEST_RMT_093_Average Conductivity	Average Conductivity				28.71329451			CTD	ctd
BROKE_WEST_RMT_094	BROKE_WEST_RMT_094_Average Conductivity	Average Conductivity				28.349850625			CTD	ctd
BROKE_WEST_RMT_095	BROKE_WEST_RMT_095_Average Conductivity	Average Conductivity				30.161728349			CTD	ctd
BROKE_WEST_RMT_096	BROKE_WEST_RMT_096_Average Conductivity	Average Conductivity				28.337383962			CTD	ctd
BROKE_WEST_RMT_097	BROKE_WEST_RMT_097_Average Conductivity	Average Conductivity				28.52582158			CTD	ctd
BROKE_WEST_RMT_098	BROKE_WEST_RMT_098_Average Conductivity	Average Conductivity				27.71504421			CTD	ctd
BROKE_WEST_RMT_099	BROKE_WEST_RMT_099_Average Conductivity	Average Conductivity				28.323282813			CTD	ctd
BROKE_WEST_RMT_100	BROKE_WEST_RMT_100_Average Conductivity	Average Conductivity				28.099540503			CTD	ctd
BROKE_WEST_RMT_101	BROKE_WEST_RMT_101_Average Conductivity	Average Conductivity				27.43166669			CTD	ctd
BROKE_WEST_RMT_102	BROKE_WEST_RMT_102_Average Conductivity	Average Conductivity				27.212035554			CTD	ctd
BROKE_WEST_RMT_103	BROKE_WEST_RMT_103_Average Conductivity	Average Conductivity				26.999382857			CTD	ctd
BROKE_WEST_RMT_104	BROKE_WEST_RMT_104_Average Conductivity	Average Conductivity				27.255042239			CTD	ctd
BROKE_WEST_RMT_105	BROKE_WEST_RMT_105_Average Conductivity	Average Conductivity				27.041858734			CTD	ctd
BROKE_WEST_RMT_106	BROKE_WEST_RMT_106_Average Conductivity	Average Conductivity				26.7554			CTD	ctd
BROKE_WEST_RMT_107	BROKE_WEST_RMT_107_Average Conductivity	Average Conductivity				27.014653277			CTD	ctd
BROKE_WEST_RMT_108	BROKE_WEST_RMT_108_Average Conductivity	Average Conductivity				26.903139147			CTD	ctd
BROKE_WEST_RMT_109	BROKE_WEST_RMT_109_Average Conductivity	Average Conductivity				30.325884307			CTD	ctd
BROKE_WEST_RMT_110	BROKE_WEST_RMT_110_Average Conductivity	Average Conductivity				28.962255495			CTD	ctd
BROKE_WEST_RMT_111	BROKE_WEST_RMT_111_Average Conductivity	Average Conductivity				28.505394563			CTD	ctd
BROKE_WEST_RMT_112	BROKE_WEST_RMT_112_Average Conductivity	Average Conductivity				28.951704937			CTD	ctd
BROKE_WEST_RMT_113	BROKE_WEST_RMT_113_Average Conductivity	Average Conductivity				28.5081393			CTD	ctd
BROKE_WEST_RMT_114	BROKE_WEST_RMT_114_Average Conductivity	Average Conductivity				28.265939654			CTD	ctd
BROKE_WEST_RMT_115	BROKE_WEST_RMT_115_Average Conductivity	Average Conductivity				28.478395033			CTD	ctd
BROKE_WEST_RMT_116	BROKE_WEST_RMT_116_Average Conductivity	Average Conductivity				28.224749609			CTD	ctd
BROKE_WEST_RMT_117	BROKE_WEST_RMT_117_Average Conductivity	Average Conductivity				27.501947714			CTD	ctd
BROKE_WEST_RMT_118	BROKE_WEST_RMT_118_Average Conductivity	Average Conductivity				26.959327897			CTD	ctd
BROKE_WEST_RMT_119	BROKE_WEST_RMT_119_Average Conductivity	Average Conductivity				27.069265479			CTD	ctd
BROKE_WEST_RMT_120	BROKE_WEST_RMT_120_Average Conductivity	Average Conductivity				27.054459883			CTD	ctd
BROKE_WEST_RMT_121	BROKE_WEST_RMT_121_Average Conductivity	Average Conductivity				27.150291374			CTD	ctd
BROKE_WEST_RMT_122	BROKE_WEST_RMT_122_Average Conductivity	Average Conductivity				26.953291959			CTD	ctd
BROKE_WEST_RMT_123	BROKE_WEST_RMT_123_Average Conductivity	Average Conductivity				26.474828148			CTD	ctd
BROKE_WEST_RMT_124	BROKE_WEST_RMT_124_Average Conductivity	Average Conductivity				27.065242857			CTD	ctd
BROKE_WEST_RMT_125	BROKE_WEST_RMT_125_Average Conductivity	Average Conductivity				27.362086829			CTD	ctd
BROKE_WEST_RMT_001	BROKE_WEST_RMT_001_fluo	Average fluoresence				17.435220607	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_002	BROKE_WEST_RMT_002_fluo	Average fluoresence				2.2341532915	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_003	BROKE_WEST_RMT_003_fluo	Average fluoresence				3.0075680776	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_004	BROKE_WEST_RMT_004_fluo	Average fluoresence				2.4236268678	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_005	BROKE_WEST_RMT_005_fluo	Average fluoresence				6.9416921147	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_006	BROKE_WEST_RMT_006_fluo	Average fluoresence				4.3116852713	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_007	BROKE_WEST_RMT_007_fluo	Average fluoresence				3.2130788011	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_008	BROKE_WEST_RMT_008_fluo	Average fluoresence				2.5013600581	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_009	BROKE_WEST_RMT_009_fluo	Average fluoresence				2.3302864865	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_010	BROKE_WEST_RMT_010_fluo	Average fluoresence				2.5499426348	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_011	BROKE_WEST_RMT_011_fluo	Average fluoresence				3.3135240462	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_012	BROKE_WEST_RMT_012_fluo	Average fluoresence				9.9792221477	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_013	BROKE_WEST_RMT_013_fluo	Average fluoresence				4.1374329609	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_014	BROKE_WEST_RMT_014_fluo	Average fluoresence				13.865574684	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_015	BROKE_WEST_RMT_015_fluo	Average fluoresence				13.199013158	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_016	BROKE_WEST_RMT_016_fluo	Average fluoresence				8.8903795745	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_017	BROKE_WEST_RMT_017_fluo	Average fluoresence				4.2323118411	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_018	BROKE_WEST_RMT_018_fluo	Average fluoresence				5.3424227468	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_019	BROKE_WEST_RMT_019_fluo	Average fluoresence				8.7169816083	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_020	BROKE_WEST_RMT_020_fluo	Average fluoresence				10.598244301	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_021	BROKE_WEST_RMT_021_fluo	Average fluoresence				13.971055865	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_022	BROKE_WEST_RMT_022_fluo	Average fluoresence				14.631466713	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_023	BROKE_WEST_RMT_023_fluo	Average fluoresence				37.644539232	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_024	BROKE_WEST_RMT_024_fluo	Average fluoresence				10.543515048	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
BROKE_WEST_RMT_025	BROKE_WEST_RMT_025_fluo	Average fluoresence				10.444897904	ug/L_chlA	http://vocab.nerc.ac.uk/collection/P06/current/UGPL/	CTD	ctd
