materialEntityID	eventID	materialCategory	materialEntityType	collectedBy	collectedByID	preparations	disposition	materialEntityRemarks	evidenceForOccurrenceID	derivedFromMaterialEntityID	derivationType	verbatimIdentification	identifiedBy	identifiedByID	identificationRemarks	taxonID	scientificName	taxonRank
AAV3FF_00274	BROKE_WEST_RMT_069_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_069_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00275	BROKE_WEST_RMT_069_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_069_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00276	BROKE_WEST_RMT_070_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_070_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00277	BROKE_WEST_RMT_070_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Frozen	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_070_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00278	BROKE_WEST_RMT_072_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_072_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00279	BROKE_WEST_RMT_077_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_077_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FP_00018	BROKE_WEST_RMT_077_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_077_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00281	BROKE_WEST_RMT_079_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin			BROKE_WEST_RMT_079_RMT8_217697_Postmeta			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00282	BROKE_WEST_RMT_079_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Frozen	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_079_RMT8_217697_Postmeta			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00283	BROKE_WEST_RMT_081_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_081_RMT8_234582			Chionodraco sp.	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234582	Chionodraco	Genus
AAV3FF_00284	BROKE_WEST_RMT_085_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Frozen	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_085_RMT8_217697_Postmeta			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00285	BROKE_WEST_RMT_086_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00286	BROKE_WEST_RMT_086_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_086_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00287	BROKE_WEST_RMT_087_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_087_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00288	BROKE_WEST_RMT_087_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_087_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00289	BROKE_WEST_RMT_087_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_087_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00290	BROKE_WEST_RMT_087_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_087_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00291	BROKE_WEST_RMT_088_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_088_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00292	BROKE_WEST_RMT_088_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_088_RMT8_217697_Postmeta			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00293	BROKE_WEST_RMT_088_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_088_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00294	BROKE_WEST_RMT_088_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_088_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00295	BROKE_WEST_RMT_089_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_089_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00296	BROKE_WEST_RMT_089_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_089_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00297	BROKE_WEST_RMT_089_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00298	BROKE_WEST_RMT_093_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00299	BROKE_WEST_RMT_093_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00300	BROKE_WEST_RMT_093_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00301	BROKE_WEST_RMT_093_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00302	BROKE_WEST_RMT_093_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00303	BROKE_WEST_RMT_093_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_093_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00304	BROKE_WEST_RMT_093_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_093_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00305	BROKE_WEST_RMT_093_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_093_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00306	BROKE_WEST_RMT_093_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_093_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00307	BROKE_WEST_RMT_093_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_093_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00308	BROKE_WEST_RMT_093_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_093_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00309	BROKE_WEST_RMT_094_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00310	BROKE_WEST_RMT_096_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_096_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00311	BROKE_WEST_RMT_097_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Frozen	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_097_RMT8_217697_Postmeta			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00312	BROKE_WEST_RMT_097_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_097_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00313	BROKE_WEST_RMT_097_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_097_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00314	BROKE_WEST_RMT_097_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_097_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00315	BROKE_WEST_RMT_097_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_097_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FP_00019	BROKE_WEST_RMT_097_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_097_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FP_00020	BROKE_WEST_RMT_097_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_097_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FP_00021	BROKE_WEST_RMT_097_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_097_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FP_00022	BROKE_WEST_RMT_097_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_097_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FP_00023	BROKE_WEST_RMT_097_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_097_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00316	BROKE_WEST_RMT_098_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_098_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FP_00024	BROKE_WEST_RMT_098_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_098_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FP_00025	BROKE_WEST_RMT_098_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_098_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00317	BROKE_WEST_RMT_099_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Frozen	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_099_RMT8_234834			Cygnodraco mawsoni	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234834	Cygnodraco mawsoni	Species
