materialEntityID	assertionID	assertionType	assertionTypeIRI	assertionValue	assertionValueIRI	assertionValueNumeric	assertionUnit	assertionUnitIRI
AAV3FF_00123	AAV3FF_00123_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00124	AAV3FF_00124_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FP_00002	AAV3FP_00002_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FP_00003	AAV3FP_00003_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FP_00004	AAV3FP_00004_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FP_00005	AAV3FP_00005_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00125	AAV3FF_00125_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00126	AAV3FF_00126_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00130	AAV3FF_00130_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00132	AAV3FF_00132_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00133	AAV3FF_00133_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00134	AAV3FF_00134_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00135	AAV3FF_00135_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00136	AAV3FF_00136_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00137	AAV3FF_00137_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00139	AAV3FF_00139_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00140	AAV3FF_00140_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00141	AAV3FF_00141_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00142	AAV3FF_00142_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00143	AAV3FF_00143_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00144	AAV3FF_00144_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00145	AAV3FF_00145_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00146	AAV3FF_00146_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00147	AAV3FF_00147_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00148	AAV3FF_00148_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00149	AAV3FF_00149_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00150	AAV3FF_00150_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00151	AAV3FF_00151_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00154	AAV3FF_00154_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00155	AAV3FF_00155_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00156	AAV3FF_00156_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00157	AAV3FF_00157_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00158	AAV3FF_00158_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00159	AAV3FF_00159_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00160	AAV3FF_00160_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00161	AAV3FF_00161_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00162	AAV3FF_00162_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00163	AAV3FF_00163_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00164	AAV3FF_00164_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00165	AAV3FF_00165_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00166	AAV3FF_00166_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00167	AAV3FF_00167_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00168	AAV3FF_00168_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00169	AAV3FF_00169_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00170	AAV3FF_00170_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00171	AAV3FF_00171_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FP_00006	AAV3FP_00006_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FP_00007	AAV3FP_00007_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00172	AAV3FF_00172_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00173	AAV3FF_00173_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00174	AAV3FF_00174_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00175	AAV3FF_00175_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00176	AAV3FF_00176_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00177	AAV3FF_00177_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00178	AAV3FF_00178_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00179	AAV3FF_00179_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FP_00008	AAV3FP_00008_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00181	AAV3FF_00181_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00182	AAV3FF_00182_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00183	AAV3FF_00183_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00184	AAV3FF_00184_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00185	AAV3FF_00185_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00186	AAV3FF_00186_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00196	AAV3FF_00196_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00197	AAV3FF_00197_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00198	AAV3FF_00198_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00199	AAV3FF_00199_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00201	AAV3FF_00201_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00202	AAV3FF_00202_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00203	AAV3FF_00203_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00204	AAV3FF_00204_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00205	AAV3FF_00205_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00206	AAV3FF_00206_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00207	AAV3FF_00207_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00208	AAV3FF_00208_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00209	AAV3FF_00209_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00210	AAV3FF_00210_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00211	AAV3FF_00211_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00212	AAV3FF_00212_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00213	AAV3FF_00213_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00214	AAV3FF_00214_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00215	AAV3FF_00215_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00216	AAV3FF_00216_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00217	AAV3FF_00217_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00218	AAV3FF_00218_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00219	AAV3FF_00219_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00220	AAV3FF_00220_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00221	AAV3FF_00221_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00222	AAV3FF_00222_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00223	AAV3FF_00223_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00224	AAV3FF_00224_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00227	AAV3FF_00227_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00228	AAV3FF_00228_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00229	AAV3FF_00229_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00230	AAV3FF_00230_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00231	AAV3FF_00231_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00232	AAV3FF_00232_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00233	AAV3FF_00233_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00234	AAV3FF_00234_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00235	AAV3FF_00235_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00236	AAV3FF_00236_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00237	AAV3FF_00237_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00238	AAV3FF_00238_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00239	AAV3FF_00239_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00240	AAV3FF_00240_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00241	AAV3FF_00241_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FP_00009	AAV3FP_00009_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FP_00010	AAV3FP_00010_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FP_00011	AAV3FP_00011_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FP_00012	AAV3FP_00012_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FP_00013	AAV3FP_00013_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FP_00014	AAV3FP_00014_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FP_00015	AAV3FP_00015_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00244	AAV3FF_00244_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00247	AAV3FF_00247_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00248	AAV3FF_00248_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00249	AAV3FF_00249_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00250	AAV3FF_00250_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00251	AAV3FF_00251_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00252	AAV3FF_00252_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00253	AAV3FF_00253_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FP_00016	AAV3FP_00016_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00254	AAV3FF_00254_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00255	AAV3FF_00255_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00256	AAV3FF_00256_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00257	AAV3FF_00257_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00258	AAV3FF_00258_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00259	AAV3FF_00259_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00260	AAV3FF_00260_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00261	AAV3FF_00261_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00262	AAV3FF_00262_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00263	AAV3FF_00263_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00264	AAV3FF_00264_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00265	AAV3FF_00265_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00266	AAV3FF_00266_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00267	AAV3FF_00267_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00268	AAV3FF_00268_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FP_00017	AAV3FP_00017_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00269	AAV3FF_00269_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00270	AAV3FF_00270_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00271	AAV3FF_00271_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00272	AAV3FF_00272_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00273	AAV3FF_00273_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00274	AAV3FF_00274_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00275	AAV3FF_00275_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00276	AAV3FF_00276_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00277	AAV3FF_00277_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00278	AAV3FF_00278_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00279	AAV3FF_00279_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FP_00018	AAV3FP_00018_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00281	AAV3FF_00281_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00282	AAV3FF_00282_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00283	AAV3FF_00283_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00284	AAV3FF_00284_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00285	AAV3FF_00285_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00286	AAV3FF_00286_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00287	AAV3FF_00287_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00288	AAV3FF_00288_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00289	AAV3FF_00289_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00290	AAV3FF_00290_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00291	AAV3FF_00291_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00292	AAV3FF_00292_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00293	AAV3FF_00293_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00294	AAV3FF_00294_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00295	AAV3FF_00295_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00296	AAV3FF_00296_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00297	AAV3FF_00297_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00298	AAV3FF_00298_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00299	AAV3FF_00299_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00300	AAV3FF_00300_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00301	AAV3FF_00301_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00302	AAV3FF_00302_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00303	AAV3FF_00303_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00304	AAV3FF_00304_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00305	AAV3FF_00305_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00306	AAV3FF_00306_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00307	AAV3FF_00307_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00308	AAV3FF_00308_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00309	AAV3FF_00309_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
