"mediaID"	"mediaType"	"accessURI"	"format"	"rights"	"Owner"	"mediaDescription"
"P100.1BS_00L32S_31S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP100.1BSP100.1BS_00L32S_31SP100.1BS_wet_2018_00L32S_31S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P100.1BS_00L32S_32S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP100.1BSP100.1BS_00L32S_32SP100.1BS_wet_2018_00L32S_32S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2AL_01L15S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2ALP102.2AL_01L15S_01LP102.2AL_agriculture_2018_01L15S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2AS_01L15S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2ASP102.2AS_01L15S_01SP102.2AS_agriculture_2018_01L15S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2AS_01L15S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2ASP102.2AS_01L15S_02SP102.2AS_agriculture_2018_01L15S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2AS_01L15S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2ASP102.2AS_01L15S_03SP102.2AS_agriculture_2018_01L15S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2AS_01L15S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2ASP102.2AS_01L15S_04SP102.2AS_agriculture_2018_01L15S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2AS_01L15S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2ASP102.2AS_01L15S_05SP102.2AS_agriculture_2018_01L15S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2AS_01L15S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2ASP102.2AS_01L15S_06SP102.2AS_agriculture_2018_01L15S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2AS_01L15S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2ASP102.2AS_01L15S_07SP102.2AS_agriculture_2018_01L15S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2AS_01L15S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2ASP102.2AS_01L15S_08SP102.2AS_agriculture_2018_01L15S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2AS_01L15S_09S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2ASP102.2AS_01L15S_09SP102.2AS_agriculture_2018_01L15S_09S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2AS_01L15S_10S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2ASP102.2AS_01L15S_10SP102.2AS_agriculture_2018_01L15S_10S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2AS_01L15S_11S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2ASP102.2AS_01L15S_11SP102.2AS_agriculture_2018_01L15S_11S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2AS_01L15S_12S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2ASP102.2AS_01L15S_12SP102.2AS_agriculture_2018_01L15S_12S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2AS_01L15S_13S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2ASP102.2AS_01L15S_13SP102.2AS_agriculture_2018_01L15S_13S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2AS_01L15S_14S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2ASP102.2AS_01L15S_14SP102.2AS_agriculture_2018_01L15S_14S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2AS_01L15S_15S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2ASP102.2AS_01L15S_15SP102.2AS_agriculture_2018_01L15S_15S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_01SP102.2BS_agriculture_2018_00L72S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_02SP102.2BS_agriculture_2018_00L72S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_03SP102.2BS_agriculture_2018_00L72S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_04SP102.2BS_agriculture_2018_00L72S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_05SP102.2BS_agriculture_2018_00L72S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_06SP102.2BS_agriculture_2018_00L72S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_07SP102.2BS_agriculture_2018_00L72S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_08SP102.2BS_agriculture_2018_00L72S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_09S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_09SP102.2BS_agriculture_2018_00L72S_09S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_10S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_10SP102.2BS_agriculture_2018_00L72S_10S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_11S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_11SP102.2BS_agriculture_2018_00L72S_11S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_12S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_12SP102.2BS_agriculture_2018_00L72S_12S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_13S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_13SP102.2BS_agriculture_2018_00L72S_13S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_14S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_14SP102.2BS_agriculture_2018_00L72S_14S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_15S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_15SP102.2BS_agriculture_2018_00L72S_15S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_16S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_16SP102.2BS_agriculture_2018_00L72S_16S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_17S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_17SP102.2BS_agriculture_2018_00L72S_17S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_18S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_18SP102.2BS_agriculture_2018_00L72S_18S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_19S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_19SP102.2BS_agriculture_2018_00L72S_19S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_20S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_20SP102.2BS_agriculture_2018_00L72S_20S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_21S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_21SP102.2BS_agriculture_2018_00L72S_21S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_22S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_22SP102.2BS_agriculture_2018_00L72S_22S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_23S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_23SP102.2BS_agriculture_2018_00L72S_23S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_24S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_24SP102.2BS_agriculture_2018_00L72S_24S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_25S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_25SP102.2BS_agriculture_2018_00L72S_25S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_26S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_26SP102.2BS_agriculture_2018_00L72S_26S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_27S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_27SP102.2BS_agriculture_2018_00L72S_27S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_28S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_28SP102.2BS_agriculture_2018_00L72S_28S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_29S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_29SP102.2BS_agriculture_2018_00L72S_29S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_30S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_30SP102.2BS_agriculture_2018_00L72S_30S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_31S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_31SP102.2BS_agriculture_2018_00L72S_31S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P102.2BS_00L72S_32S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP102.2BSP102.2BS_00L72S_32SP102.2BS_agriculture_2018_00L72S_32S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
