event_id	parent_event_id	preferred_event_name	event_category	event_type	dataset_name	dataset_id	field_number	event_conducted_by	event_conducted_by_id	event_date	event_time	start_day_of_year	end_day_of_year	year	month	day	verbatim_event_date	verbatim_locality	verbatim_elevation	verbatim_depth	verbatim_coordinates	verbatim_latitude	verbatim_longitude	verbatim_coordinate_system	verbatim_srs	georeference_verification_status	habitat	event_effort	field_notes	event_references	event_remarks	location_id	higher_geography_id	higher_geography	continent	water_body	island_group	island	country	country_code	state_province	county	municipality	locality	site_number	minimum_elevation_in_meters	maximum_elevation_in_meters	vertical_datum	minimum_depth_in_meters	maximum_depth_in_meters	minimum_distance_above_surface_in_meters	maximum_distance_above_surface_in_meters	location_remarks	decimal_latitude	decimal_longitude	geodetic_datum	coordinate_uncertainty_in_meters	coordinate_precision	point_radius_spatial_fit	footprint_wkt	footprint_srs	footprint_spatial_fit	georeferenced_by	georeferenced_by_id	georeferenced_date	georeference_protocol	georeference_protocol_id	georeference_sources	georeference_remarks	preferred_spatial_representation	geological_context_id	feedback_url	information_withheld	data_generalizations
d64cc522-8127-4ad7-8a35-daa090eb1343	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-03-28T17:09:39Z	17:09:39			2019	3	28	2019-03-28 10:09:39 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										32.8684272766	-118.4889068604	epsg:4326									2019-03-28	gps		gps		point-radius				
551a887f-4c1c-4b74-b765-b4e64c7c2f49	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-03-27T17:22:14Z	17:22:14			2019	3	27	2019-03-27 10:22:14 AM PDT	California, US																					United States		California	Los Angeles		California, US										32.8714129282	-118.4124149149	epsg:4326									2019-03-27	gps		gps		point-radius				
bf7fbd8e-c461-455d-a799-ef6c41732251	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Cedric Lee	12809	2019-03-28T19:57:00Z	19:57:00			2019	3	28	2019/03/28 12:57 PM PDT	Los Angeles, California, United States																					United States		California	Los Angeles		Los Angeles, California, United States										32.868615	-118.4887433333	epsg:4326									2019-03-28					point-radius				
e6d6c696-0f57-4462-8b7e-cb6fcc1e90bd	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Cedric Lee	12809	2019-03-28T20:01:00Z	20:01:00			2019	3	28	2019/03/28 1:01 PM PDT	Los Angeles, California, United States																					United States		California	Los Angeles		Los Angeles, California, United States										32.8686116667	-118.48875	epsg:4326									2019-03-28					point-radius				
d206c2f0-0d17-4d72-b487-f7a1d442e8a6	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Cedric Lee	12809	2019-03-28T20:18:00Z	20:18:00			2019	3	28	2019/03/28 1:18 PM PDT	Los Angeles, California, United States																					United States		California	Los Angeles		Los Angeles, California, United States										32.86862	-118.4887583333	epsg:4326									2019-03-28					point-radius				
e13f7332-15ea-4891-afdd-09355d57e2fb	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Cedric Lee	12809	2019-03-28T20:27:00Z	20:27:00			2019	3	28	2019/03/28 1:27 PM PDT	Los Angeles, California, United States																					United States		California	Los Angeles		Los Angeles, California, United States										32.8683966667	-118.4889733333	epsg:4326									2019-03-28					point-radius				
98abb3f3-c2fc-4055-9502-285ec3a0e631	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Cedric Lee	12809	2019-03-28T20:28:00Z	20:28:00			2019	3	28	2019/03/28 1:28 PM PDT	Los Angeles, California, United States																					United States		California	Los Angeles		Los Angeles, California, United States										32.868395	-118.4889733333	epsg:4326									2019-03-28					point-radius				
bea92360-9b79-4f1c-8d87-5f3ac68c89b5	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Cedric Lee	12809	2019-03-28T20:36:00Z	20:36:00			2019	3	28	2019/03/28 1:36 PM PDT	Los Angeles, California, United States																					United States		California	Los Angeles		Los Angeles, California, United States										32.8684416667	-118.4890383333	epsg:4326									2019-03-28					point-radius				
4cee51b9-567f-409d-ae44-ed5576eb7c96	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Cedric Lee	12809	2019-03-28T20:59:00Z	20:59:00			2019	3	28	2019/03/28 1:59 PM PDT	Los Angeles, California, United States																					United States		California	Los Angeles		Los Angeles, California, United States										32.8685783333	-118.4892133333	epsg:4326									2019-03-28					point-radius				
8ec20baf-4123-42b3-8369-40215562ed12	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Cedric Lee	12809	2019-03-28T21:01:00Z	21:01:00			2019	3	28	2019/03/28 2:01 PM PDT	Los Angeles, California, United States																					United States		California	Los Angeles		Los Angeles, California, United States										32.8686033333	-118.4891766667	epsg:4326									2019-03-28					point-radius				
4a9c10a5-1b09-498d-ad97-9a4cccbd677a	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Cedric Lee	12809	2019-03-28T21:08:00Z	21:08:00			2019	3	28	2019/03/28 2:08 PM PDT	Los Angeles, California, United States																					United States		California	Los Angeles		Los Angeles, California, United States										32.8683333333	-118.4888888889	epsg:4326									2019-03-28					point-radius				
1dbff054-763e-4243-b51a-3217ef39a94b	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Cedric Lee	12809	2019-03-28T21:08:00Z	21:08:00			2019	3	28	2019/03/28 2:08 PM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.8683333333	-118.4888888889	epsg:4326									2019-03-28					point-radius				
2476c776-7793-49b8-854c-a0b42519fe86	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Cedric Lee	12809	2019-03-28T21:10:00Z	21:10:00			2019	3	28	2019/03/28 2:10 PM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.868545	-118.4892333333	epsg:4326									2019-03-28					point-radius				
57660145-1d8c-4bce-a213-aec352c88df8	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Cedric Lee	12809	2019-03-28T21:10:00Z	21:10:00			2019	3	28	2019/03/28 2:10 PM PDT	Los Angeles, California, United States																					United States		California	Los Angeles		Los Angeles, California, United States										32.8684483333	-118.4889683333	epsg:4326									2019-03-28					point-radius				
bddf9132-a467-404b-82b9-f493dc159712	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Cedric Lee	12809	2019-03-28T20:46:00Z	20:46:00			2019	3	28	2019/03/28 1:46 PM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.8686183333	-118.4892483333	epsg:4326									2019-03-28					point-radius				
5e0e3a07-0dd0-4761-81aa-2c8c09f881d8	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Cedric Lee	12809	2019-03-28T19:57:00Z	19:57:00			2019	3	28	2019/03/28 12:57 PM PDT	California, US																					United States		California	Los Angeles		California, US										32.8380114101	-118.4152690103	epsg:4326									2019-03-28					point-radius				
9120fd2a-cbd5-4a85-b7d9-24b9ba7966c8	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Cedric Lee	12809	2019-03-28T20:32:00Z	20:32:00			2019	3	28	2019/03/28 1:32 PM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.8684233333	-118.4891083333	epsg:4326									2019-03-28					point-radius				
297ea501-302a-4748-8d26-c828c6134335	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Cedric Lee	12809	2019-03-28T21:01:00Z	21:01:00			2019	3	28	2019/03/28 2:01 PM PDT	Los Angeles, California, United States																					United States		California	Los Angeles		Los Angeles, California, United States										32.8686033333	-118.4891766667	epsg:4326									2019-03-28					point-radius				
cdd44d0a-32f8-4f02-ba99-d3a04464f85c	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Jenny Hazlehurst	513070	2019-04-08T23:52:08Z	23:52:08			2019	4	8	Mon Apr 08 2019 16:52:08 GMT-0700 (PDT)	1926 Lemoyne St, Los Angeles, CA, US																					United States		California	Los Angeles		1926 Lemoyne St, Los Angeles, CA, US										34.0881125629	-118.2540101466	epsg:4326	10								2019-04-08					point-radius				
36c1232e-f179-4e68-aa8c-0f0c468d0baa	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Jenny Hazlehurst	513070	2019-04-12T18:16:22Z	18:16:22			2019	4	12	2019-04-12 11:16:22 AM PDT	Unnamed Road, California, USA																					United States		California	Los Angeles		Unnamed Road, California, USA										32.9975700378	-118.5573654175	epsg:4326									2019-04-12	gps		gps		point-radius				
cbc0f48f-7ce4-41c9-9f71-514b59b51d10	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Jenny Hazlehurst	513070	2019-04-12T18:16:03Z	18:16:03			2019	4	12	2019-04-12 11:16:03 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										32.956560275	-118.5322601924	epsg:4326									2019-04-12	gps		gps		point-radius				
8e3f9a5c-cab4-40ba-a1b1-78ffad1d59c5	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Demi Eslava	1577275	2019-04-13T18:33:38Z	18:33:38			2019	4	13	2019-04-13 11:33:38 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										32.8779793762	-118.4353470943	epsg:4326	32								2019-04-13					point-radius				
c726eded-11fd-488f-8552-c55f5bc481d0	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Demi Eslava	1577275	2019-04-13T18:35:09Z	18:35:09			2019	4	13	2019-04-13 11:35:09 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										32.8779280577	-118.4352851124	epsg:4326	16								2019-04-13					point-radius				
f431b7ac-448f-4087-9137-a1c1ad3d789f	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Demi Eslava	1577275	2019-04-13T18:36:02Z	18:36:02			2019	4	13	2019-04-13 11:36:02 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										32.8779610265	-118.4353073856	epsg:4326	32								2019-04-13					point-radius				
c63928b6-68ac-4562-b2b6-9251d4330b11	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Demi Eslava	1577275	2019-04-13T19:00:06Z	19:00:06			2019	4	13	2019-04-13 12:00:06 PM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										32.877996604	-118.4353139626	epsg:4326	32								2019-04-13					point-radius				
8f659d15-aed4-44f5-a820-39e0e8ae1589	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Demi Eslava	1577275	2019-04-13T19:57:30Z	19:57:30			2019	4	13	2019-04-13 12:57:30 PM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										32.8778046616	-118.4353448118	epsg:4326	8								2019-04-13					point-radius				
76f9a3bd-e785-4dc0-b242-b8507ec76fa9	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Demi Eslava	1577275	2019-04-14T16:48:37Z	16:48:37			2019	4	14	2019-04-14 9:48:37 AM PDT	California, US																					United States		California	Los Angeles		California, US										32.9163293867	-118.5198268237	epsg:4326	16								2019-04-14					point-radius				
3ffc7af7-aa0a-494b-b0ca-cce7ad28b902	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Demi Eslava	1577275	2019-04-14T18:07:52Z	18:07:52			2019	4	14	2019-04-14 11:07:52 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										32.8767497742	-118.4348067955	epsg:4326	8								2019-04-14					point-radius				
11722006-3f33-4130-9712-70c2f8bd6e2b	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Demi Eslava	1577275	2019-04-17T18:29:27Z	18:29:27			2019	4	17	2019-04-17 11:29:27 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										32.870584112	-118.4955874755	epsg:4326	8								2019-04-17	gps		gps		point-radius				
21eef787-e013-4c66-a661-0965c8a788ae	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Demi Eslava	1577275	2019-04-17T18:31:40Z	18:31:40			2019	4	17	2019-04-17 11:31:40 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										32.8705177291	-118.4955441985	epsg:4326	8								2019-04-17					point-radius				
de76225a-d315-418a-aac5-2c6efc8983e7	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Jenny Hazlehurst	513070	2019-04-14T18:31:21Z	18:31:21			2019	4	14	2019-04-14 11:31:21 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										32.8777198792	-118.4354248047	epsg:4326									2019-04-14	gps		gps		point-radius				
6a73ef7a-bca0-44f3-bde5-d05240d325c4	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Jenny Hazlehurst	513070	2019-04-14T18:31:26Z	18:31:26			2019	4	14	2019-04-14 11:31:26 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										32.8777198792	-118.4354248047	epsg:4326									2019-04-14	gps		gps		point-radius				
8624ee28-f5ba-4253-9b81-f74cf7b51112	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-04-11T20:26:43Z	20:26:43			2019	4	11	2019-04-11 1:26:43 PM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										32.8680915833	-118.489151001	epsg:4326									2019-04-11	gps		gps		point-radius				
62bdf656-ad4f-4b66-9f83-948b2a84691f	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-04-11T20:37:55Z	20:37:55			2019	4	11	2019-04-11 1:37:55 PM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										32.8681602478	-118.4890213013	epsg:4326									2019-04-11	gps		gps		point-radius				
2e85c652-32a8-4ac7-bf30-5a45feef3ac4	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-04-11T20:51:52Z	20:51:52			2019	4	11	2019-04-11 1:51:52 PM PDT	California, US																					United States		California	Los Angeles		California, US										32.8682746887	-118.4898834229	epsg:4326									2019-04-11	gps		gps		point-radius				
503e8e48-6f27-4567-b63d-df3c2da84214	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-04-11T21:00:56Z	21:00:56			2019	4	11	2019-04-11 2:00:56 PM PDT	California, US																					United States		California	Los Angeles		California, US										32.8683624268	-118.4895858765	epsg:4326									2019-04-11	gps		gps		point-radius				
dbb6733c-b8b9-460a-960b-a657a81e0ab4	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-04-12T16:40:17Z	16:40:17			2019	4	12	2019-04-12 9:40:17 AM PDT	California, US																					United States		California	Los Angeles		California, US										32.8467056937	-118.422243167	epsg:4326									2019-04-12	gps		gps		point-radius				
ca0eb5de-1a5a-4f26-bf27-8523609c320a	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-04-12T17:30:33Z	17:30:33			2019	4	12	2019-04-12 10:30:33 AM PDT	California, US																					United States		California	Los Angeles		California, US										32.8748399731	-118.4723860222	epsg:4326									2019-04-12	gps		gps		point-radius				
beaa06e6-8dcf-4d48-963f-958c5c66374e	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-04-12T18:03:08Z	18:03:08			2019	4	12	2019-04-12 11:03:08 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										32.9186210632	-118.4891357422	epsg:4326									2019-04-12	gps		gps		point-radius				
188d8403-2d73-4e5e-9942-05cc4d5c6b72	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-04-12T18:25:50Z	18:25:50			2019	4	12	2019-04-12 11:25:50 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										32.9182357788	-118.4893035889	epsg:4326									2019-04-12	gps		gps		point-radius				
99470073-e54f-498f-aa18-8d06c0c0a669	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-04-12T18:33:53Z	18:33:53			2019	4	12	2019-04-12 11:33:53 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										32.9183235168	-118.4896469116	epsg:4326									2019-04-12	gps		gps		point-radius				
