identification_id	material_entity_id	media_id	nucleotide_analysis_id	nucleotide_sequence_id	occurrence_id	organism_id	verbatim_identification	is_accepted_identification	taxon_formula	type_status	type_designation_type	identified_by	identified_by_id	date_identified	identification_references	taxon_assignment_method	identification_verification_status	identification_remarks	taxon_id	scientific_name_id	geo_classification_code	geo_name	scientific_name	scientific_name_authorship	vernacular_name	taxon_rank	external_classification_source	kingdom	phylum	class	order	family	subfamily	genus	generic_name	subgenus	infrageneric_epithet	specific_epithet	infraspecific_epithet	cultivar_epithet	name_according_to	nomenclatural_code	nomenclatural_status	name_published_in	name_published_in_year	taxon_remarks	feedback_url
50b4ff83-8d47-4c30-8db7-c3e7f5f1ad67		https://inaturalist-open-data.s3.amazonaws.com/photos/34675059/medium.jpeg					san clemente island larkspur	true	A			Jenny Hazlehurst	513070	2019-04-12 22:39:49 UTC									Delphinium variegatum kinkiense		san clemente island larkspur			Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Ranunculoideae	Delphinium	Delphinium												
c626c993-c166-4857-8d2f-e046fad4a753		https://inaturalist-open-data.s3.amazonaws.com/photos/34768622/medium.jpeg					island senecio	true	A			Demi Eslava	1577275	2019-04-14 02:33:19 UTC									Senecio lyonii		island senecio			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Senecio	Senecio												
86c9d991-25d6-4760-a91f-c9e3ed6c773f		https://inaturalist-open-data.s3.amazonaws.com/photos/34768684/medium.jpeg					Copestylum marginatum	true	A			Demi Eslava	1577275	2019-04-14 02:34:16 UTC									Copestylum marginatum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
322d0c90-cf08-439b-8198-5a601e810d2e		https://inaturalist-open-data.s3.amazonaws.com/photos/34768714/medium.jpeg					Yellow-spotted Bromeliad Fly	true	A			Demi Eslava	1577275	2019-04-14 02:34:43 UTC									Copestylum avidum		Yellow-spotted Bromeliad Fly			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
736e5cb9-ff32-418f-940a-de12a5719599		https://inaturalist-open-data.s3.amazonaws.com/photos/34768770/medium.jpeg					Copestylum marginatum	true	A			Demi Eslava	1577275	2019-04-14 02:35:34 UTC									Copestylum marginatum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
16466770-e90c-4f4d-8f05-cf28648f1c6c		https://inaturalist-open-data.s3.amazonaws.com/photos/34768917/medium.jpeg					Dipterostemon capitatus	true	A			Demi Eslava	1577275	2019-04-14 02:37:49 UTC									Dipterostemon capitatus		Blue Dicks			Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Brodiaeoideae	Dipterostemon	Dipterostemon												
1712259b-cbe2-408d-a19a-49bdb23ed547		https://inaturalist-open-data.s3.amazonaws.com/photos/34854454/medium.jpeg					San Clemente Island paintbrush	true	A			Demi Eslava	1577275	2019-04-15 02:24:25 UTC									Castilleja grisea		San Clemente Island paintbrush			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae		Castilleja	Castilleja												
bdf36dc0-dcfc-44ca-a60c-68bc6a74c887		https://inaturalist-open-data.s3.amazonaws.com/photos/34854472/medium.jpg					Anna's Hummingbird	true	A			Demi Eslava	1577275	2019-04-15 02:24:53 UTC									Calypte anna		Anna's Hummingbird			Animalia	Chordata	Aves	Apodiformes	Trochilidae	Trochilinae	Calypte	Calypte												
087684de-4ca8-4358-84df-ed4b60a5d88b		https://inaturalist-open-data.s3.amazonaws.com/photos/35116820/medium.jpg					Anthidium collectum	true	A			Demi Eslava	1577275	2019-04-18 16:54:53 UTC									Anthidium collectum					Animalia	Arthropoda	Insecta	Hymenoptera	Megachilidae	Megachilinae	Anthidium	Anthidium												
1ef79440-30f7-43e0-a11e-66e687f55117		https://inaturalist-open-data.s3.amazonaws.com/photos/35116871/medium.jpeg					Acmispon argophyllus argenteus	true	A			Demi Eslava	1577275	2019-04-18 16:55:21 UTC									Acmispon argophyllus argenteus					Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Faboideae	Acmispon	Acmispon												
5f309769-da45-40d8-a6a0-7e07a8042b3b		https://inaturalist-open-data.s3.amazonaws.com/photos/35424689/medium.jpeg					Copestylum lentum	true	A			Jenny Hazlehurst	513070	2019-04-22 00:38:05 UTC									Copestylum lentum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
3110175e-d729-4377-9781-15bb5401ba42		https://inaturalist-open-data.s3.amazonaws.com/photos/35424712/medium.jpeg					Dipterostemon capitatus capitatus	true	A			Jenny Hazlehurst	513070	2019-04-22 00:38:23 UTC									Dipterostemon capitatus capitatus					Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Brodiaeoideae	Dipterostemon	Dipterostemon												
b359ea5f-e779-4721-a22e-2136e366911c		https://inaturalist-open-data.s3.amazonaws.com/photos/35448369/medium.jpeg					Emory's rock daisy	true	A			Casey H. Richart	34488	2019-04-22 06:16:50 UTC									Perityle emoryi		Emory's rockdaisy			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Perityle	Perityle												
da291916-31e6-44c3-bdfc-b6466e18912a		https://inaturalist-open-data.s3.amazonaws.com/photos/35448391/medium.jpeg					island morning-glory	true	A			Casey H. Richart	34488	2019-04-22 06:17:04 UTC									Calystegia macrostegia amplissima		Southern island morning-glory			Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvuloideae	Calystegia	Calystegia												
3e77dd8c-9f7e-4bc9-9394-422fa72de56c		https://inaturalist-open-data.s3.amazonaws.com/photos/35448404/medium.jpeg					island morning-glory	true	A			Casey H. Richart	34488	2019-04-22 06:17:52 UTC									Calystegia macrostegia amplissima		Southern island morning-glory			Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvuloideae	Calystegia	Calystegia												
347669c3-2ea6-4f8e-a63e-e3e52624c6b6		https://inaturalist-open-data.s3.amazonaws.com/photos/35448415/medium.jpeg					island morning-glory	true	A			Casey H. Richart	34488	2019-04-22 06:18:08 UTC									Calystegia macrostegia amplissima		Southern island morning-glory			Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvuloideae	Calystegia	Calystegia												
43dfca95-e890-4d4b-82f6-c4b87a0e87de		https://inaturalist-open-data.s3.amazonaws.com/photos/35448547/medium.jpeg					san clemente island larkspur	true	A			Casey H. Richart	34488	2019-04-22 06:21:50 UTC									Delphinium variegatum kinkiense		san clemente island larkspur			Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Ranunculoideae	Delphinium	Delphinium												
14636ff0-e773-4298-8608-f6c1f27f6582		https://inaturalist-open-data.s3.amazonaws.com/photos/35448591/medium.jpeg					san clemente island larkspur	true	A			Casey H. Richart	34488	2019-04-22 06:22:29 UTC									Delphinium variegatum kinkiense		san clemente island larkspur			Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Ranunculoideae	Delphinium	Delphinium												
51bedb2b-9fb5-487e-865c-6bf2288daa32		https://inaturalist-open-data.s3.amazonaws.com/photos/35448620/medium.jpeg					common yarrow	true	A			Casey H. Richart	34488	2019-04-22 06:23:10 UTC									Achillea millefolium		common yarrow			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Achillea	Achillea												
ef6b4800-a9f6-443a-b9ed-92d67933c021		https://inaturalist-open-data.s3.amazonaws.com/photos/35448640/medium.jpeg					common yarrow	true	A			Casey H. Richart	34488	2019-04-22 06:23:29 UTC									Achillea millefolium		common yarrow			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Achillea	Achillea												
16b8dae8-0eaf-439f-acec-3a254c521cfb		https://inaturalist-open-data.s3.amazonaws.com/photos/35448646/medium.jpeg					common yarrow	true	A			Casey H. Richart	34488	2019-04-22 06:23:41 UTC									Achillea millefolium		common yarrow			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Achillea	Achillea												
4a7d6c3b-1dca-44c7-9bfc-730c65347a26		https://inaturalist-open-data.s3.amazonaws.com/photos/35448659/medium.jpeg					common yarrow	true	A			Casey H. Richart	34488	2019-04-22 06:23:52 UTC									Achillea millefolium		common yarrow			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Achillea	Achillea												
61904658-cfa0-40e5-9934-12985d6a9ab3		https://inaturalist-open-data.s3.amazonaws.com/photos/35448667/medium.jpeg					common goldfields	true	A			Casey H. Richart	34488	2019-04-22 06:24:03 UTC									Lasthenia gracilis		common goldfields			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Lasthenia	Lasthenia												
a1e932c5-1bf0-4e0b-b742-bef0f6a80051		https://inaturalist-open-data.s3.amazonaws.com/photos/35448792/medium.jpg					Bird Hover Fly	true	A			Casey H. Richart	34488	2019-04-22 06:26:15 UTC									Eupeodes volucris		Large-tailed Aphideater			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Syrphinae	Eupeodes	Eupeodes												
953d851e-eafb-498f-b064-9b80071e3741		https://inaturalist-open-data.s3.amazonaws.com/photos/35448802/medium.jpeg					California brittlebush	true	A			Casey H. Richart	34488	2019-04-22 06:26:23 UTC									Encelia californica		California brittlebush			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Encelia	Encelia												
da4ec7da-61e1-4d24-9ec3-d0f249e6a1cd		https://inaturalist-open-data.s3.amazonaws.com/photos/35448877/medium.jpg					Bird Hover Fly	true	A			Casey H. Richart	34488	2019-04-22 06:28:01 UTC									Eupeodes volucris		Large-tailed Aphideater			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Syrphinae	Eupeodes	Eupeodes												
f005512e-f54e-48cd-a3b9-c181fecb0c02		https://inaturalist-open-data.s3.amazonaws.com/photos/35449802/medium.jpeg					Island Tarplant	true	A			Casey H. Richart	34488	2019-04-22 06:52:45 UTC									Deinandra clementina		Island Tarplant			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Deinandra	Deinandra												
6740465c-e1d3-498b-918e-5d7dbb4b57a1		https://inaturalist-open-data.s3.amazonaws.com/photos/35449815/medium.jpeg					Island Tarplant	true	A			Casey H. Richart	34488	2019-04-22 06:53:08 UTC									Deinandra clementina		Island Tarplant			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Deinandra	Deinandra												
590e8c1d-5e29-4c47-9db8-5b2527566229		https://inaturalist-open-data.s3.amazonaws.com/photos/35449997/medium.jpeg					Southern island morning-glory	true	A			Casey H. Richart	34488	2019-04-22 06:57:43 UTC									Calystegia macrostegia amplissima		Southern island morning-glory			Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvuloideae	Calystegia	Calystegia												
9d2fc0a2-611f-438d-9d91-3ab997f9ad42		https://inaturalist-open-data.s3.amazonaws.com/photos/35450199/medium.jpeg					San Clemente Island bush-mallow	true	A			Casey H. Richart	34488	2019-04-22 07:04:34 UTC									Malacothamnus clementinus		San Clemente Island bushmallow			Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Malvoideae	Malacothamnus	Malacothamnus												
ca7e0c1f-4789-4a93-9641-d042be650fcc		https://inaturalist-open-data.s3.amazonaws.com/photos/35450207/medium.jpeg					leafy malacothrix	true	A			Casey H. Richart	34488	2019-04-22 07:04:49 UTC									Malacothrix foliosa foliosa		leafy malacothrix			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cichorioideae	Malacothrix	Malacothrix												
8d73524f-f610-48bc-b056-6ca0a04db799		https://inaturalist-open-data.s3.amazonaws.com/photos/35450226/medium.jpeg					leafy malacothrix	true	A			Casey H. Richart	34488	2019-04-22 07:05:22 UTC									Malacothrix foliosa foliosa		leafy malacothrix			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cichorioideae	Malacothrix	Malacothrix												
ba5c77bb-d1ea-4091-8f29-6ac42bb1770f		https://inaturalist-open-data.s3.amazonaws.com/photos/35633093/medium.jpeg					Emory's rock daisy	true	A			Casey H. Richart	34488	2019-04-24 06:35:37 UTC									Perityle emoryi		Emory's rockdaisy			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Perityle	Perityle												
8f9179f4-07db-48db-ba0b-86b509bbc1a1		https://inaturalist-open-data.s3.amazonaws.com/photos/35633100/medium.jpg					Copestylum marginatum	true	A			Casey H. Richart	34488	2019-04-24 06:35:46 UTC									Copestylum lentum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
a04d060e-5eef-4964-8725-3bbe5e9bc963		https://inaturalist-open-data.s3.amazonaws.com/photos/35633131/medium.jpeg					Emory's rock daisy	true	A			Casey H. Richart	34488	2019-04-24 06:36:25 UTC									Perityle emoryi		Emory's rockdaisy			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Perityle	Perityle												
1ecf8c88-54bd-42b4-ae66-906277f646b0		https://inaturalist-open-data.s3.amazonaws.com/photos/35633137/medium.jpg					Copestylum marginatum	true	A			Casey H. Richart	34488	2019-04-24 06:36:36 UTC									Copestylum lentum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
0dc7bc24-1b28-429f-a399-96699299d2e6		https://inaturalist-open-data.s3.amazonaws.com/photos/35633150/medium.jpeg					Emory's rock daisy	true	A			Casey H. Richart	34488	2019-04-24 06:36:49 UTC									Perityle emoryi		Emory's rockdaisy			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Perityle	Perityle												
e653865d-f388-443f-b2b8-38844f8b4136		https://inaturalist-open-data.s3.amazonaws.com/photos/35633156/medium.jpg					Bird Hover Fly	true	A			Casey H. Richart	34488	2019-04-24 06:36:59 UTC									Eupeodes volucris		Large-tailed Aphideater			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Syrphinae	Eupeodes	Eupeodes												
fb663135-2c7d-4998-803e-af82d2f2434d		https://inaturalist-open-data.s3.amazonaws.com/photos/35633162/medium.jpg					Copestylum lentum	true	A			Casey H. Richart	34488	2019-04-24 06:37:06 UTC									Copestylum lentum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
13674085-09e4-4084-972b-9dbe2a02217d		https://inaturalist-open-data.s3.amazonaws.com/photos/35633186/medium.jpg					Agapostemon subtilior	true	A			Casey H. Richart	34488	2019-04-24 06:37:37 UTC									Agapostemon subtilior		Fine Striped Sweat Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictinae	Agapostemon	Agapostemon												
4b84c2f5-7faa-46c3-a7e7-eaffd20a7a72		https://inaturalist-open-data.s3.amazonaws.com/photos/35633210/medium.jpg					Yellow-spotted Bromeliad Fly	true	A			Casey H. Richart	34488	2019-04-24 06:38:13 UTC									Copestylum avidum		Yellow-spotted Bromeliad Fly			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
c5461441-f739-4050-8c6c-e88465b07768		https://inaturalist-open-data.s3.amazonaws.com/photos/35633258/medium.jpg					Alfalfa Looper	true	A			Casey H. Richart	34488	2019-04-24 06:39:11 UTC									Autographa californica		Alfalfa Looper			Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Plusiinae	Autographa	Autographa												
489fbf2e-d02b-4003-80aa-c3b322346e92		https://inaturalist-open-data.s3.amazonaws.com/photos/35633265/medium.jpg					White-lined Sphinx Moth	true	A			Casey H. Richart	34488	2019-04-24 06:39:22 UTC									Hyles lineata		White-lined Sphinx			Animalia	Arthropoda	Insecta	Lepidoptera	Sphingidae	Macroglossinae	Hyles	Hyles												
82ea9108-1aa5-4ed5-95e1-336c7d4b5600		https://inaturalist-open-data.s3.amazonaws.com/photos/35633282/medium.jpeg					san clemente island larkspur	true	A			Casey H. Richart	34488	2019-04-24 06:39:38 UTC									Delphinium variegatum kinkiense		san clemente island larkspur			Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Ranunculoideae	Delphinium	Delphinium												
f6749abb-2a3c-47ae-9f7b-41db8c371c5a		https://inaturalist-open-data.s3.amazonaws.com/photos/35633298/medium.jpg					Western Aphideater	true	A			Casey H. Richart	34488	2019-04-24 06:39:59 UTC									Eupeodes fumipennis		Western Aphideater			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Syrphinae	Eupeodes	Eupeodes												
28d53cda-a1b3-4ce4-b690-ae3b71ca7555		https://inaturalist-open-data.s3.amazonaws.com/photos/35633315/medium.jpg					Yellow-spotted Bromeliad Fly	true	A			Casey H. Richart	34488	2019-04-24 06:40:17 UTC									Copestylum avidum		Yellow-spotted Bromeliad Fly			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
1c201067-9d64-4449-a23a-7c45ca0fc853		https://inaturalist-open-data.s3.amazonaws.com/photos/35633326/medium.jpg					Copestylum lentum	true	A			Casey H. Richart	34488	2019-04-24 06:40:29 UTC									Copestylum lentum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
274eb483-fd4b-413c-999b-9be409d2a26c		https://inaturalist-open-data.s3.amazonaws.com/photos/35633351/medium.jpg					Copestylum marginatum	true	A			Casey H. Richart	34488	2019-04-24 06:40:58 UTC									Copestylum lentum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
81ee2d40-f1c8-42c9-9291-2520e4c6287d		https://inaturalist-open-data.s3.amazonaws.com/photos/35652511/medium.jpeg					San Clemente Island lotus	true	A			Casey H. Richart	34488	2019-04-24 14:50:35 UTC									Acmispon dendroideus traskiae		San Clemente Island lotus			Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Faboideae	Acmispon	Acmispon												
40d1c8bc-5133-4a38-9670-b7d653b07ff2		https://inaturalist-open-data.s3.amazonaws.com/photos/35652534/medium.jpg					California Mountain-Digger Bee	true	A			Casey H. Richart	34488	2019-04-24 14:51:11 UTC									Habropoda depressa		California Mountain-Digger Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Habropoda	Habropoda												
1667dcab-c9af-4b39-8f9c-610dbd765536		https://inaturalist-open-data.s3.amazonaws.com/photos/35652724/medium.jpg					Yellow-spotted Bromeliad Fly	true	A			Casey H. Richart	34488	2019-04-24 14:53:58 UTC									Copestylum avidum		Yellow-spotted Bromeliad Fly			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
84b3383d-cf88-4e21-aff9-084aff3ae927		https://inaturalist-open-data.s3.amazonaws.com/photos/35652767/medium.jpeg					island senecio	true	A			Casey H. Richart	34488	2019-04-24 14:54:22 UTC									Senecio lyonii		island senecio			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Senecio	Senecio												
3d372f3e-ba17-4916-b2b9-e415cd5b6b2e		https://inaturalist-open-data.s3.amazonaws.com/photos/35652777/medium.jpg					Copestylum lentum	true	A			Casey H. Richart	34488	2019-04-24 14:54:45 UTC									Copestylum lentum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
fc229c69-df25-4223-9486-24ccb121b5d5		https://inaturalist-open-data.s3.amazonaws.com/photos/35716315/medium.jpg					Bird Hover Fly	true	A			Casey H. Richart	34488	2019-04-25 06:17:49 UTC									Eupeodes volucris		Large-tailed Aphideater			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Syrphinae	Eupeodes	Eupeodes												
2f114499-1dc7-4db4-95a4-d229e1c8f418		https://inaturalist-open-data.s3.amazonaws.com/photos/35716334/medium.jpeg					Racemed Fiestaflower	true	A			Casey H. Richart	34488	2019-04-25 06:18:16 UTC									Pholistoma racemosum		Racemed Fiestaflower			Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Hydrophylloideae	Pholistoma	Pholistoma												
c30c71d5-c75a-4b60-8f4b-3098f01cfe89		https://inaturalist-open-data.s3.amazonaws.com/photos/35716454/medium.jpg					Bird Hover Fly	true	A			Casey H. Richart	34488	2019-04-25 06:22:22 UTC									Eupeodes volucris		Large-tailed Aphideater			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Syrphinae	Eupeodes	Eupeodes												
64da32f4-6552-4d17-ab56-22b1d4e7f95d		https://inaturalist-open-data.s3.amazonaws.com/photos/35716467/medium.jpeg					Golden-spined Cereus	true	A			Casey H. Richart	34488	2019-04-25 06:22:37 UTC									Bergerocactus emoryi		Golden-spined Cereus			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Cactaceae	Cactoideae	Bergerocactus	Bergerocactus												
